Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Sales_Category,Profit_Estimate
22,966145.09,0,46.03,2.834,135.6682247,8.283,Low,144921.7635
22,1012075.12,0,48.56,2.831,135.7073618,8.283,High,151811.26799999998
22,1177340.99,0,44.96,2.826,135.7464988,8.348,High,176601.14849999998
22,1033171.07,0,57.06,2.849,135.7856359,8.348,High,154975.6605
22,1000968.67,0,51.14,2.885,135.82725,8.348,High,150145.3005
22,969594.47,0,51.04,2.895,135.8721667,8.348,Low,145439.17049999998
22,977683.06,0,50.96,2.935,135.9170833,8.348,Low,146652.459
22,1052973.28,0,63.81,2.981,135.962,8.348,High,157945.992
22,973585.33,0,50.99,2.983,136.010394,8.348,Low,146037.7995
22,979977.89,0,59.99,2.961,136.0796521,8.348,Low,146996.68349999998
22,1103740.4,0,65.64,2.906,136.1489101,8.348,High,165561.05999999997
22,1095539.13,0,69.49,2.857,136.2181682,8.348,High,164330.86949999997
22,1061196.47,0,65.01,2.83,136.2874263,8.348,High,159179.4705
22,1052895.25,0,67.13,2.805,136.3243393,8.348,High,157934.2875
22,1095020.33,0,74.37,2.81,136.3483143,8.348,High,164253.0495
22,1120259.71,0,72.88,2.815,136.3722893,8.433,High,168038.9565
22,1092654.26,0,79.22,2.806,136.3962643,8.433,High,163898.139
22,988392.99,0,76.3,2.796,136.4179827,8.433,Low,148258.9485
22,974123.2,0,76.91,2.784,136.4366924,8.433,Low,146118.47999999998
22,970773.64,0,76.35,2.792,136.4554021,8.433,Low,145616.046
22,1010326.14,0,74.37,2.792,136.4741118,8.433,High,151548.921
22,993097.43,0,74.75,2.81,136.4928214,8.433,Low,148964.6145
22,1017045.44,0,73.21,2.796,136.5249182,8.433,High,152556.816
22,1081420.96,0,68.99,2.77,136.557015,8.433,High,162213.144
22,1074535.88,0,75.85,2.735,136.5891118,8.433,High,161180.38199999998
22,924174.4,1,68.6,2.717,136.6212085,8.433,Low,138626.16
22,918285.97,0,62.49,2.716,136.6338071,8.433,Low,137742.89549999998
22,902779.25,0,65.14,2.718,136.6317821,8.433,Low,135416.88749999998
22,905987.17,0,69.31,2.717,136.6297571,8.572,Low,135898.0755
22,1015051.62,0,56.32,2.776,136.6277321,8.572,High,152257.743
22,954401.46,0,55.23,2.878,136.6401935,8.572,Low,143160.21899999998
22,960998.52,0,50.24,2.919,136.688871,8.572,Low,144149.778
22,1025766.27,0,57.73,2.938,136.7375484,8.572,High,153864.9405
22,1006888.16,0,44.34,2.938,136.7862258,8.572,High,151033.224
22,1043698.64,0,44.42,2.961,136.8349032,8.572,High,156554.796
22,985896.44,0,48.62,3.03,136.7715714,8.572,Low,147884.466
22,1564502.26,1,44.61,3.07,136.6895714,8.572,High,234675.339
22,1230514.58,0,39.42,3.065,136.6075714,8.572,High,184577.187
22,1367202.84,0,28.43,3.132,136.5255714,8.572,High,205080.426
22,1527682.99,0,30.46,3.139,136.5292811,8.572,High,229152.4485
22,1962445.04,0,29.76,3.15,136.597273,8.572,High,294366.756
22,774262.28,1,28.49,3.177,136.665265,8.572,Low,116139.342
22,873954.7,0,32.56,3.193,136.7332569,8.458,Low,131093.205
22,807535.52,0,24.76,3.215,136.803477,8.458,Low,121130.328
22,855001.02,0,26.8,3.232,136.8870657,8.458,Low,128250.15299999999
22,799369.15,0,20.61,3.243,136.9706544,8.458,Low,119905.3725
22,946060.98,0,26.39,3.24,137.0542431,8.458,Low,141909.147
22,1009206.33,1,28.89,3.255,137.1378318,8.458,High,151380.9495
22,975964.86,0,35.34,3.263,137.2511849,8.458,Low,146394.729
22,911245.43,0,30.23,3.281,137.3764439,8.458,Low,136686.8145
22,997353.15,0,33.52,3.437,137.5017028,8.458,Low,149602.9725
22,944587.23,0,41.42,3.6,137.6269617,8.458,Low,141688.0845
22,926427.12,0,43.38,3.634,137.7398929,8.458,Low,138964.068
22,933528.39,0,38.77,3.624,137.8478929,8.458,Low,140029.2585
22,951588.37,0,36.04,3.638,137.9558929,8.252,Low,142738.2555
22,969046.69,0,44.42,3.72,138.0638929,8.252,Low,145357.0035
22,1008557.04,0,48.88,3.823,138.1646952,8.252,High,151283.556
22,1152781.9,0,47.76,3.919,138.2475036,8.252,High,172917.28499999997
22,926133.8,0,57.2,3.988,138.3303119,8.252,Low,138920.07
22,1032076.06,0,53.63,4.078,138.4131202,8.252,High,154811.409
22,1001558.74,0,57.71,4.095,138.4959286,8.252,High,150233.811
22,970307.83,0,58.56,4.101,138.587106,8.252,Low,145546.1745
22,1021568.34,0,62.59,4.034,138.6782834,8.252,High,153235.251
22,1125169.92,0,70.09,3.973,138.7694608,8.252,High,168775.48799999998
22,1060868.49,0,69.53,3.924,138.8606382,8.252,High,159130.27349999998
22,1042454.61,0,63.97,3.873,139.0028333,8.252,High,156368.1915
22,1012584.2,0,68.53,3.851,139.1832917,8.252,High,151887.62999999998
22,1077491.68,0,70.8,3.815,139.36375,8.023,High,161623.75199999998
22,1017050.65,0,74.22,3.784,139.5442083,8.023,High,152557.5975
22,961953.57,0,75.2,3.827,139.7006325,8.023,Low,144293.0355
22,964683.8,0,77.79,3.882,139.7969712,8.023,Low,144702.57
22,944958.69,0,75.32,3.898,139.8933099,8.023,Low,141743.80349999998
22,983232.96,0,75.33,3.903,139.9896486,8.023,Low,147484.944
22,991779.2,0,74.69,3.88,140.0859873,8.023,Low,148766.87999999998
22,973004.91,0,71.3,3.82,140.1289205,8.023,Low,145950.7365
22,1181815.31,0,72.22,3.796,140.1629528,8.023,High,177272.2965
22,912762.76,0,69.16,3.784,140.196985,8.023,Low,136914.414
22,1004434.54,1,69.14,3.809,140.2310173,8.023,High,150665.181
22,937420.65,0,68.08,3.809,140.2735,8.023,Low,140613.0975
22,899834.75,0,62.36,3.758,140.32725,8.023,Low,134975.2125
22,953314.16,0,69.78,3.684,140.381,8.023,Low,142997.124
22,993436.67,0,56.44,3.633,140.43475,7.706,Low,149015.5005
22,944337.32,0,62.63,3.583,140.4784194,7.706,Low,141650.598
22,981567.22,0,59.3,3.618,140.4616048,7.706,Low,147235.08299999998
22,1099351.68,0,49.31,3.604,140.4447903,7.706,High,164902.75199999998
22,1106575.59,0,42.81,3.586,140.4279758,7.706,High,165986.3385
22,1051740.29,0,47.8,3.57,140.4111613,7.706,High,157761.0435
22,1007579.44,0,50.62,3.571,140.4127857,7.706,High,151136.916
22,1535857.49,1,46.28,3.536,140.4217857,7.706,High,230378.6235
22,1167621.14,0,49.11,3.501,140.4307857,7.706,High,175143.17099999997
22,1308967.44,0,45.35,3.47,140.4397857,7.706,High,196345.11599999998
22,1453153.33,0,39.11,3.445,140.4700795,7.706,High,217972.9995
22,1863195.68,0,39.83,3.413,140.528765,7.706,High,279479.35199999996
22,982661.14,1,36.28,3.402,140.5874505,7.706,Low,147399.171
22,895358.2,0,34.61,3.439,140.6461359,7.503,Low,134303.72999999998
22,855437.57,0,39.0,3.523,140.7048214,7.503,Low,128315.63549999999
22,897027.44,0,29.16,3.542,140.8086118,7.503,Low,134554.11599999998
22,786459.23,0,35.68,3.568,140.9124021,7.503,Low,117968.88449999999
22,958487.75,0,40.58,3.633,141.0161924,7.503,Low,143773.1625
22,1034448.07,1,35.68,3.655,141.1199827,7.503,High,155167.2105
22,1004749.41,0,36.25,3.703,141.2140357,7.503,High,150712.4115
22,912958.95,0,39.0,3.751,141.3007857,7.503,Low,136943.8425
22,974866.65,0,37.47,3.827,141.3875357,7.503,Low,146229.9975
22,991127.01,0,41.72,3.876,141.4742857,7.503,Low,148669.0515
22,966780.01,0,46.06,3.867,141.55478,7.503,Low,145017.00149999998
22,992774.4,0,54.68,3.889,141.6269332,7.503,Low,148916.16
22,965769.93,0,46.4,3.921,141.6990864,7.503,Low,144865.4895
22,1197489.66,0,46.38,3.957,141.7712396,7.671,High,179623.449
22,939118.24,0,49.89,4.025,141.8433929,7.671,Low,140867.736
22,1000342.87,0,58.81,4.046,141.9015262,7.671,High,150051.4305
22,922539.94,0,51.42,4.023,141.9596595,7.671,Low,138380.99099999998
22,1005083.31,0,50.75,3.991,142.0177929,7.671,High,150762.4965
22,997868.63,0,56.72,3.947,142.0759262,7.671,Low,149680.2945
22,986612.02,0,61.9,3.899,142.0970115,7.671,Low,147991.80299999999
22,1047297.38,0,62.39,3.85,142.1032776,7.671,High,157094.607
22,1102857.37,0,70.01,3.798,142.1095438,7.671,High,165428.6055
22,1061134.37,0,61.71,3.746,142.1158099,7.671,High,159170.15550000002
22,1061219.19,0,66.56,3.683,142.1292548,7.671,High,159182.8785
22,1112449.3,0,70.61,3.629,142.1606464,7.671,High,166867.395
22,1053881.78,0,70.99,3.577,142.1920381,7.671,High,158082.267
22,1097786.14,0,77.41,3.538,142.2234298,7.753,High,164667.92099999997
22,971361.38,0,75.81,3.561,142.2548214,7.753,Low,145704.207
22,991969.37,0,76.57,3.61,142.2337569,7.753,Low,148795.4055
22,925731.21,0,73.52,3.701,142.2126924,7.753,Low,138859.68149999998
22,1007257.83,0,72.99,3.698,142.1916279,7.753,High,151088.6745
22,973812.79,0,76.74,3.772,142.1705634,7.753,Low,146071.9185
22,981273.26,0,74.92,3.84,142.2157385,7.753,Low,147190.989
22,1060906.75,0,70.42,3.874,142.3105933,7.753,High,159136.01249999998
22,1022270.86,0,71.93,3.884,142.4054482,7.753,High,153340.629
22,996628.8,1,73.3,3.921,142.500303,7.753,Low,149494.32
22,918049.28,0,66.42,3.988,142.5938833,7.753,Low,137707.392
22,921612.53,0,63.38,4.056,142.6798167,7.753,Low,138241.8795
22,976479.51,0,62.17,4.018,142.76575,7.753,Low,146471.9265
22,1009887.36,0,62.09,4.027,142.8516833,7.543,High,151483.104
22,1004039.84,0,54.18,4.029,142.9376167,7.543,High,150605.976
22,978027.95,0,55.28,4.0,142.8633629,7.543,Low,146704.19249999998
22,1094422.69,0,57.58,3.917,142.7624113,7.543,High,164163.4035
23,1364721.58,0,15.25,2.788,131.5279032,5.892,High,204708.237
23,1380892.08,1,18.75,2.771,131.5866129,5.892,High,207133.812
23,1319588.04,0,26.7,2.747,131.637,5.892,High,197938.206
23,1198709.65,0,32.68,2.753,131.686,5.892,High,179806.44749999998
23,1311175.93,0,33.15,2.766,131.735,5.892,High,196676.3895
23,1408082.96,0,36.07,2.805,131.784,5.892,High,211212.444
23,1229008.32,0,43.01,2.834,131.8242903,5.892,High,184351.248
23,1310701.8,0,38.59,2.831,131.863129,5.892,High,196605.27
23,1556627.62,0,40.5,2.826,131.9019677,5.435,High,233494.143
23,1264434.7,0,56.82,2.849,131.9408065,5.435,High,189665.205
23,1288823.72,0,44.25,2.885,131.9809,5.435,High,193323.558
23,1315023.08,0,46.4,2.895,132.0226667,5.435,High,197253.462
23,1259414.52,0,45.47,2.935,132.0644333,5.435,High,188912.17799999999
23,1365552.28,0,61.04,2.981,132.1062,5.435,High,204832.842
23,1303055.09,0,45.33,2.983,132.152129,5.435,High,195458.2635
23,1327424.28,0,57.94,2.961,132.2230323,5.435,High,199113.642
23,1571158.56,0,69.26,2.906,132.2939355,5.435,High,235673.784
23,1514435.51,0,64.94,2.857,132.3648387,5.435,High,227165.3265
23,1439432.06,0,58.35,2.83,132.4357419,5.435,High,215914.809
23,1507708.93,0,60.29,2.805,132.4733333,5.435,High,226156.33949999997
23,1415204.88,0,69.83,2.81,132.4976,5.435,High,212280.732
23,1549113.18,0,64.76,2.815,132.5218667,5.326,High,232366.97699999998
23,1417535.78,0,77.16,2.806,132.5461333,5.326,High,212630.367
23,1413124.11,0,73.94,2.796,132.5667742,5.326,High,211968.6165
23,1333634.45,0,70.2,2.784,132.5825806,5.326,High,200045.16749999998
23,1319773.55,0,69.71,2.792,132.5983871,5.326,High,197966.0325
23,1417013.07,0,70.03,2.792,132.6141935,5.326,High,212551.96050000002
23,1346345.97,0,67.43,2.81,132.63,5.326,High,201951.89549999998
23,1439901.05,0,68.65,2.796,132.6616129,5.326,High,215985.1575
23,1584623.36,0,63.25,2.77,132.6932258,5.326,High,237693.50400000002
23,1405119.23,0,72.91,2.735,132.7248387,5.326,High,210767.8845
23,1272842.85,1,63.21,2.717,132.7564516,5.326,High,190926.42750000002
23,1159132.58,0,55.3,2.716,132.7670667,5.326,High,173869.88700000002
23,1099055.65,0,57.75,2.718,132.7619333,5.326,High,164858.34749999997
23,1129909.44,0,62.07,2.717,132.7568,5.287,High,169486.416
23,1179851.68,0,50.75,2.776,132.7516667,5.287,High,176977.75199999998
23,1119809.71,0,45.55,2.878,132.7633548,5.287,High,167971.4565
23,1147503.92,0,43.19,2.919,132.8170968,5.287,High,172125.588
23,1112871.23,0,48.68,2.938,132.8708387,5.287,High,166930.6845
23,1203119.96,0,36.6,2.938,132.9245806,5.287,High,180467.99399999998
23,1387953.75,0,35.59,2.961,132.9783226,5.287,High,208193.0625
23,1314994.32,0,41.66,3.03,132.9172,5.287,High,197249.14800000002
23,2072685.05,1,34.95,3.07,132.8369333,5.287,High,310902.7575
23,1617025.41,0,34.3,3.065,132.7566667,5.287,High,242553.81149999998
23,1872365.99,0,20.12,3.132,132.6764,5.287,High,280854.8985
23,2238573.48,0,23.05,3.139,132.6804516,5.287,High,335786.022
23,2734277.1,0,22.96,3.15,132.7477419,5.287,High,410141.565
23,1169773.85,1,19.05,3.177,132.8150323,5.287,High,175466.0775
23,1122034.48,0,27.81,3.193,132.8823226,5.114,High,168305.172
23,1016756.1,0,18.2,3.215,132.9510645,5.114,High,152513.41499999998
23,1110706.06,0,15.58,3.232,133.0285161,5.114,High,166605.909
23,1083657.61,0,10.91,3.243,133.1059677,5.114,High,162548.6415
23,1159438.53,0,14.5,3.24,133.1834194,5.114,High,173915.7795
23,1249786.4,1,21.52,3.255,133.260871,5.114,High,187467.96
23,1369971.57,0,26.6,3.263,133.3701429,5.114,High,205495.7355
23,1206917.2,0,17.0,3.281,133.4921429,5.114,High,181037.58
23,1301185.28,0,20.67,3.437,133.6141429,5.114,High,195177.792
23,1042043.55,0,29.36,3.6,133.7361429,5.114,High,156306.5325
23,1203682.62,0,37.28,3.634,133.8492258,5.114,High,180552.393
23,1148624.83,0,29.11,3.624,133.9587419,5.114,High,172293.7245
23,1182694.95,0,29.44,3.638,134.0682581,4.781,High,177404.2425
23,1248901.98,0,36.74,3.72,134.1777742,4.781,High,187335.297
23,1263680.51,0,45.51,3.823,134.2784667,4.781,High,189552.0765
23,1447301.24,0,39.62,3.919,134.3571,4.781,High,217095.186
23,1173307.4,0,54.2,3.988,134.4357333,4.781,High,175996.11
23,1359921.13,0,50.07,4.078,134.5143667,4.781,High,203988.1695
23,1254914.87,0,55.12,4.095,134.593,4.781,High,188237.2305
23,1337617.55,0,56.67,4.101,134.6803871,4.781,High,200642.6325
23,1361945.18,0,63.27,4.034,134.7677742,4.781,High,204291.77699999997
23,1562161.97,0,67.21,3.973,134.8551613,4.781,High,234324.29549999998
23,1447028.06,0,65.23,3.924,134.9425484,4.781,High,217054.209
23,1470520.83,0,61.06,3.873,135.0837333,4.781,High,220578.1245
23,1434036.18,0,63.8,3.851,135.2652667,4.781,High,215105.427
23,1492507.44,0,65.65,3.815,135.4468,4.584,High,223876.11599999998
23,1379488.05,0,69.92,3.784,135.6283333,4.584,High,206923.2075
23,1360520.56,0,69.8,3.827,135.7837419,4.584,High,204078.084
23,1362144.0,0,76.74,3.882,135.8738387,4.584,High,204321.6
23,1319767.55,0,69.55,3.898,135.9639355,4.584,High,197965.1325
23,1416344.68,0,69.53,3.903,136.0540323,4.584,High,212451.702
23,1380952.05,0,69.86,3.88,136.144129,4.584,High,207142.8075
23,1453416.53,0,67.09,3.82,136.183129,4.584,High,218012.4795
23,1637266.29,0,67.04,3.796,136.2136129,4.584,High,245589.9435
23,1464295.69,0,65.33,3.784,136.2440968,4.584,High,219644.3535
23,1423289.9,1,66.04,3.809,136.2745806,4.584,High,213493.485
23,1253329.17,0,60.52,3.809,136.3145,4.584,High,187999.3755
23,1289082.81,0,57.14,3.758,136.367,4.584,High,193362.4215
23,1275597.85,0,64.76,3.684,136.4195,4.584,High,191339.67750000002
23,1463501.99,0,49.0,3.633,136.472,4.42,High,219525.2985
23,1257778.34,0,56.79,3.583,136.5150968,4.42,High,188666.75100000002
23,1441032.59,0,52.12,3.618,136.5017742,4.42,High,216154.8885
23,1407191.96,0,42.57,3.604,136.4884516,4.42,High,211078.794
23,1428436.33,0,39.18,3.586,136.475129,4.42,High,214265.44950000002
23,1436940.78,0,44.04,3.57,136.4618065,4.42,High,215541.117
23,1345631.96,0,45.48,3.571,136.4666667,4.42,High,201844.794
23,2057059.53,1,35.23,3.536,136.4788,4.42,High,308558.92949999997
23,1552886.59,0,43.6,3.501,136.4909333,4.42,High,232932.9885
23,1841173.6,0,36.4,3.47,136.5030667,4.42,High,276176.04
23,2173621.2,0,32.99,3.445,136.5335161,4.42,High,326043.18
23,2587953.32,0,27.8,3.413,136.5883871,4.42,High,388192.99799999996
23,1213486.95,1,22.3,3.402,136.6432581,4.42,High,182023.04249999998
23,1150662.55,0,24.29,3.439,136.698129,4.261,High,172599.3825
23,1031451.35,0,28.49,3.523,136.753,4.261,High,154717.70249999998
23,1146992.13,0,15.33,3.542,136.8564194,4.261,High,172048.81949999998
23,1037476.38,0,25.71,3.568,136.9598387,4.261,High,155621.457
23,1261872.67,0,29.71,3.633,137.0632581,4.261,High,189280.9005
23,1358444.07,1,26.6,3.655,137.1666774,4.261,High,203766.6105
23,1365546.69,0,27.01,3.703,137.2583103,4.261,High,204832.0035
23,1272948.27,0,31.12,3.751,137.3411034,4.261,High,190942.24049999999
23,1322852.2,0,25.91,3.827,137.4238966,4.261,High,198427.83
23,1292724.9,0,33.11,3.876,137.5066897,4.261,High,193908.735
23,1258364.31,0,41.19,3.867,137.5843871,4.261,High,188754.6465
23,1288154.1,0,57.82,3.889,137.6552903,4.261,High,193223.11500000002
23,1261964.96,0,36.71,3.921,137.7261935,4.261,High,189294.74399999998
23,1604605.69,0,37.43,3.957,137.7970968,4.125,High,240690.85349999997
23,1231752.54,0,41.81,4.025,137.868,4.125,High,184762.881
23,1287899.41,0,56.55,4.046,137.9230667,4.125,High,193184.9115
23,1277758.76,0,44.62,4.023,137.9781333,4.125,High,191663.81399999998
23,1317379.68,0,45.88,3.991,138.0332,4.125,High,197606.952
23,1321914.34,0,52.9,3.947,138.0882667,4.125,High,198287.151
23,1332952.47,0,58.42,3.899,138.1065806,4.125,High,199942.8705
23,1552934.64,0,66.43,3.85,138.1101935,4.125,High,232940.19599999997
23,1476144.34,0,66.22,3.798,138.1138065,4.125,High,221421.651
23,1568048.54,0,56.82,3.746,138.1174194,4.125,High,235207.281
23,1543667.68,0,64.73,3.683,138.1295333,4.125,High,231550.15199999997
23,1522042.57,0,71.82,3.629,138.1629,4.125,High,228306.3855
23,1451782.16,0,64.23,3.577,138.1962667,4.125,High,217767.324
23,1545370.16,0,70.86,3.538,138.2296333,4.156,High,231805.52399999998
23,1384921.63,0,69.19,3.561,138.263,4.156,High,207738.24449999997
23,1381339.23,0,71.13,3.61,138.2331935,4.156,High,207200.8845
23,1322932.36,0,69.31,3.701,138.2033871,4.156,High,198439.85400000002
23,1416926.31,0,71.51,3.698,138.1735806,4.156,High,212538.9465
23,1436311.76,0,71.12,3.772,138.1437742,4.156,High,215446.764
23,1510131.45,0,69.97,3.84,138.1857097,4.156,High,226519.7175
23,1702220.96,0,64.63,3.874,138.2814516,4.156,High,255333.14399999997
23,1577468.78,0,68.34,3.884,138.3771935,4.156,High,236620.31699999998
23,1427162.26,1,66.74,3.921,138.4729355,4.156,High,214074.339
23,1279041.64,0,61.37,3.988,138.5673,4.156,High,191856.24599999998
23,1338627.55,0,56.8,4.056,138.6534,4.156,High,200794.1325
23,1319035.06,0,53.71,4.018,138.7395,4.156,High,197855.259
23,1464616.59,0,56.65,4.027,138.8256,4.145,High,219692.4885
23,1412925.25,0,48.1,4.029,138.9117,4.145,High,211938.7875
23,1363155.77,0,47.89,4.0,138.8336129,4.145,High,204473.36549999999
23,1347454.59,0,50.56,3.917,138.7281613,4.145,High,202118.18850000002
24,1388725.63,0,22.43,2.954,131.5279032,8.326,High,208308.84449999998
24,1414107.1,1,25.94,2.94,131.5866129,8.326,High,212116.065
24,1385362.49,0,31.05,2.909,131.637,8.326,High,207804.3735
24,1158722.74,0,33.98,2.91,131.686,8.326,High,173808.411
24,1412387.37,0,36.73,2.919,131.735,8.326,High,211858.1055
24,1309340.16,0,42.31,2.938,131.784,8.326,High,196401.02399999998
24,1222511.29,0,46.09,2.96,131.8242903,8.326,High,183376.6935
24,1258311.56,0,48.87,2.963,131.863129,8.326,High,188746.734
24,1478321.26,0,45.22,2.957,131.9019677,8.211,High,221748.18899999998
24,1379579.63,0,62.06,2.992,131.9408065,8.211,High,206936.94449999998
24,1268266.72,0,51.08,3.01,131.9809,8.211,High,190240.008
24,1264117.01,0,51.07,3.021,132.0226667,8.211,High,189617.5515
24,1259877.19,0,51.48,3.042,132.0644333,8.211,High,188981.57849999997
24,1409705.03,0,66.65,3.095,132.1062,8.211,High,211455.7545
24,1346783.35,0,51.31,3.112,132.152129,8.211,High,202017.5025
24,1283482.85,0,60.44,3.096,132.2230323,8.211,High,192522.42750000002
24,1473868.15,0,69.59,3.046,132.2939355,8.211,High,221080.22249999997
24,1566668.91,0,71.99,3.006,132.3648387,8.211,High,235000.33649999998
24,1375458.21,0,64.84,2.972,132.4357419,8.211,High,206318.7315
24,1354168.18,0,67.17,2.942,132.4733333,8.211,High,203125.22699999998
24,1399073.75,0,74.9,2.958,132.4976,8.211,High,209861.0625
24,1563387.94,0,71.12,2.958,132.5218667,8.117,High,234508.191
24,1665502.55,0,79.05,2.94,132.5461333,8.117,High,249825.3825
24,1418697.05,0,76.56,2.933,132.5667742,8.117,High,212804.5575
24,1333740.35,0,75.27,2.924,132.5825806,8.117,High,200061.05250000002
24,1387517.63,0,75.91,2.932,132.5983871,8.117,High,208127.64449999997
24,1442819.28,0,74.54,2.942,132.6141935,8.117,High,216422.892
24,1384243.75,0,74.17,2.923,132.63,8.117,High,207636.5625
24,1375307.54,0,72.17,2.913,132.6616129,8.117,High,206296.131
24,1350059.35,0,67.0,2.885,132.6932258,8.117,High,202508.9025
24,1366381.6,0,73.52,2.86,132.7248387,8.117,High,204957.24000000002
24,1474498.59,1,67.11,2.837,132.7564516,8.117,High,221174.7885
24,1273295.46,0,60.31,2.846,132.7670667,8.117,High,190994.319
24,1169413.27,0,64.3,2.837,132.7619333,8.117,High,175411.99049999999
24,1215273.2,0,66.88,2.84,132.7568,8.275,High,182290.97999999998
24,1361944.94,0,54.82,2.903,132.7516667,8.275,High,204291.74099999998
24,1300806.74,0,52.83,2.999,132.7633548,8.275,High,195121.011
24,1234875.33,0,48.69,3.049,132.8170968,8.275,High,185231.2995
24,1244925.94,0,57.29,3.055,132.8708387,8.275,High,186738.89099999997
24,1285358.01,0,42.2,3.049,132.9245806,8.275,High,192803.7015
24,1312877.01,0,41.76,3.065,132.9783226,8.275,High,196931.5515
24,1277150.6,0,45.63,3.138,132.9172,8.275,High,191572.59
24,1779276.51,1,41.92,3.186,132.8369333,8.275,High,266891.4765
24,1413302.7,0,37.08,3.2,132.7566667,8.275,High,211995.405
24,1593012.75,0,27.11,3.255,132.6764,8.275,High,238951.91249999998
24,1663525.77,0,27.99,3.301,132.6804516,8.275,High,249528.86549999999
24,2386015.75,0,27.74,3.309,132.7477419,8.275,High,357902.3625
24,1208600.05,1,25.9,3.336,132.8150323,8.275,High,181290.0075
24,1178641.71,0,30.72,3.351,132.8823226,8.252,High,176796.2565
24,1167740.2,0,22.41,3.367,132.9510645,8.252,High,175161.03
24,1107170.39,0,23.69,3.391,133.0285161,8.252,High,166075.55849999998
24,1126921.34,0,17.91,3.402,133.1059677,8.252,High,169038.201
24,1225182.04,0,23.83,3.4,133.1834194,8.252,High,183777.306
24,1341240.62,1,26.51,3.416,133.260871,8.252,High,201186.09300000002
24,1360150.12,0,34.04,3.42,133.3701429,8.252,High,204022.518
24,1235121.33,0,26.09,3.452,133.4921429,8.252,High,185268.19950000002
24,1346994.53,0,31.36,3.605,133.6141429,8.252,High,202049.1795
24,1253218.7,0,39.51,3.752,133.7361429,8.252,High,187982.805
24,1168397.26,0,43.39,3.796,133.8492258,8.252,High,175259.589
24,1158693.12,0,36.88,3.789,133.9587419,8.252,High,173803.96800000002
24,1163803.3,0,35.73,3.811,134.0682581,8.212,High,174570.495
24,1273670.32,0,44.7,3.895,134.1777742,8.212,High,191050.548
24,1245576.65,0,52.36,3.981,134.2784667,8.212,High,186836.49749999997
24,1372484.9,0,46.0,4.061,134.3571,8.212,High,205872.735
24,1197761.17,0,60.48,4.117,134.4357333,8.212,High,179664.17549999998
24,1339630.35,0,55.75,4.192,134.5143667,8.212,High,200944.55250000002
24,1311950.16,0,58.49,4.211,134.593,8.212,High,196792.52399999998
24,1234281.7,0,59.84,4.202,134.6803871,8.212,High,185142.25499999998
24,1311153.72,0,65.74,4.134,134.7677742,8.212,High,196673.058
24,1554837.62,0,73.12,4.069,134.8551613,8.212,High,233225.643
24,1373841.91,0,70.02,4.025,134.9425484,8.212,High,206076.2865
24,1320359.23,0,64.34,3.989,135.0837333,8.212,High,198053.8845
24,1304850.67,0,68.88,3.964,135.2652667,8.212,High,195727.60049999997
24,1445596.61,0,70.27,3.916,135.4468,8.358,High,216839.4915
24,1567340.07,0,72.56,3.886,135.6283333,8.358,High,235101.0105
24,1356938.95,0,74.43,3.915,135.7837419,8.358,High,203540.8425
24,1357672.24,0,79.29,3.972,135.8738387,8.358,High,203650.83599999998
24,1310973.06,0,74.84,4.004,135.9639355,8.358,High,196645.959
24,1417616.81,0,74.64,4.02,136.0540323,8.358,High,212642.5215
24,1402818.01,0,72.52,3.995,136.144129,8.358,High,210422.7015
24,1352039.88,0,69.93,3.942,136.183129,8.358,High,202805.982
24,1402372.09,0,69.94,3.906,136.2136129,8.358,High,210355.81350000002
24,1196105.44,0,68.14,3.879,136.2440968,8.358,High,179415.816
24,1527455.19,1,68.32,3.93,136.2745806,8.358,High,229118.2785
24,1227535.97,0,65.56,3.937,136.3145,8.358,High,184130.39549999998
24,1232376.49,0,60.61,3.899,136.367,8.358,High,184856.4735
24,1246242.61,0,68.0,3.858,136.4195,8.358,High,186936.3915
24,1405914.39,0,53.87,3.775,136.472,8.454,High,210887.1585
24,1333315.03,0,60.21,3.744,136.5150968,8.454,High,199997.2545
24,1283563.43,0,56.6,3.757,136.5017742,8.454,High,192534.5145
24,1307142.75,0,48.0,3.757,136.4884516,8.454,High,196071.4125
24,1385860.38,0,39.87,3.738,136.475129,8.454,High,207879.05699999997
24,1425078.59,0,46.78,3.719,136.4618065,8.454,High,213761.7885
24,1297535.69,0,48.17,3.717,136.4666667,8.454,High,194630.3535
24,1761235.67,1,41.83,3.689,136.4788,8.454,High,264185.3505
24,1335647.1,0,47.21,3.666,136.4909333,8.454,High,200347.065
24,1529615.54,0,42.3,3.627,136.5030667,8.454,High,229442.331
24,1624994.43,0,36.0,3.611,136.5335161,8.454,High,243749.16449999998
24,2168344.23,0,36.93,3.587,136.5883871,8.454,High,325251.6345
24,1363973.16,1,33.45,3.566,136.6432581,8.454,High,204595.974
24,1251581.89,0,32.86,3.585,136.698129,8.659,High,187737.2835
24,1155594.2,0,36.5,3.666,136.753,8.659,High,173339.12999999998
24,1151993.85,0,25.73,3.705,136.8564194,8.659,High,172799.0775
24,1057290.41,0,31.92,3.737,136.9598387,8.659,High,158593.56149999998
24,1249696.97,0,38.61,3.796,137.0632581,8.659,High,187454.54549999998
24,1403460.87,1,33.82,3.826,137.1666774,8.659,High,210519.1305
24,1326370.08,0,33.92,3.874,137.2583103,8.659,High,198955.51200000002
